Importer,Year,Value,Ad val. duties,Number of lines,Yemen
,(US$),Simple average,MFN duties,Pref. duties,Yemen
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Yemen
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Yemen
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,Yemen
391729 - - Of other plastics,,6.45,6.45,6,,,,Yemen
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.55,3.55,2,,,,Yemen
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.43,8.43,8,,,,Yemen
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Yemen
391739 - - Other,,6.45,6.45,6,,,,Yemen
391740 - Fittings,,3.65,3.65,2,,,,Yemen
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Yemen
391890 - Of other plastics,,10.70,10.70,1,,,,Yemen
391910 - In rolls of a width not exceeding 20 cm,,7.84,7.84,10,,,,Yemen
391990 - Other,,8.64,8.64,7,,,,Yemen
392010 - Of polymers of ethylene,,7.13,7.13,6,,,,Yemen
392020 - Of polymers of propylene,,10.70,10.70,5,,,,Yemen
392030 - Of polymers of styrene,,10.70,10.70,1,,,,Yemen
392041 - - Rigid,,10.70,10.70,4,,,,Yemen
392042 - - Flexible,,10.70,10.70,4,,,,Yemen
392051 - - Of polymethyl methacrylate,,10.70,10.70,1,,,,Yemen
392059 - - Other,,5.35,5.35,2,,,,Yemen
392061 - - Of polycarbonates,,11.10,11.10,1,,,,Yemen
392062 - - Of polyethylene terephthalate,,5.55,5.55,4,,,,Yemen
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,Yemen
392069 - - Of other polyesters,,11.10,11.10,1,,,,Yemen
392071 - - Of regenerated cellulose,,9.57,9.57,3,,,,Yemen
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Yemen
392073 - - Of cellulose acetate,,7.97,7.97,3,,,,Yemen
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Yemen
392091 - - Of polyvinyl butyral,,10.70,10.70,1,,,,Yemen
392092 - - Of polyamides,,7.10,7.10,1,,,,Yemen
392093 - - Of amino-resins,,6.50,6.50,1,,,,Yemen
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Yemen
392099 - - Of other plastics,,3.93,3.93,8,,,,Yemen
392111 - - Of polymers of styrene,,10.70,10.70,1,,,,Yemen
392112 - - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Yemen
392113 - - Of polyurethanes,,7.30,7.30,2,,,,Yemen
392114 - - Of regenerated cellulose,,7.30,7.30,1,,,,Yemen
392119 - - Of other plastics,,10.70,10.70,2,,,,Yemen
392190 - Other,"32,989",8.20,8.20,10,,,,Yemen
"392210 - Baths, shower-baths and wash-basins",,7.30,7.30,1,,,,Yemen
392220 - Lavatory seats and covers,,7.30,7.30,1,,,,Yemen
392290 - Other,,7.30,7.30,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,7.30,7.30,1,,,,Yemen
392321 - - Of polymers of ethylene,,7.30,7.30,1,,,,Yemen
392329 - - Of other plastics,,7.30,7.30,2,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,7.30,7.30,2,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,6.30,6.30,2,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,7.30,7.30,2,,,,Yemen
392390 - Other,,7.30,7.30,2,,,,Yemen
392410 - Tableware and kitchenware,"3,776",7.30,7.30,1,,,,Yemen
392490 - Other,,7.30,7.30,3,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,7.30,7.30,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,7.30,7.30,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,7.30,7.30,1,,,,Yemen
392590 - Other,,7.30,7.30,3,,,,Yemen
392610 - Office or school supplies,,7.30,7.30,1,,,,Yemen
392620 - Articles of apparel and clothing accessories (including gloves),,7.30,7.30,1,,,,Yemen
"392630 - Fittings for furniture, coachwork of the like",,7.30,7.30,1,,,,Yemen
392640 - Statuettes and other ornamental articles,,7.30,7.30,1,,,,Yemen
392690 - Other,,5.48,5.48,4,,,,Yemen
,1996,"68,363",8.22,8.22,242,,,,Yemen
390110 - Polyethylene having a specific gravity of less than 0.94,,10.70,10.70,2,,,,Yemen
390120 - Polyethylene having a specific gravity of 0.94 or more,,10.70,10.70,1,,,,Yemen
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Yemen
390190 - Other,,10.70,10.70,1,,,,Yemen
390210 - Polypropylene,,10.70,10.70,1,,,,Yemen
390220 - Polyisobutylene,,10.70,10.70,1,,,,Yemen
390230 - Propylene copolymers,,10.70,10.70,1,,,,Yemen
390290 - Other,,10.70,10.70,1,,,,Yemen
390311 - - Expansible,,10.70,10.70,1,,,,Yemen
390319 - - Other,,10.70,10.70,1,,,,Yemen
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Yemen
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,Yemen
390390 - Other,,10.70,10.70,1,,,,Yemen
"390410 - Polyvinyl chloride, not mixed with any other substances",,10.70,10.70,1,,,,Yemen
390421 - - Non-plasticised,,10.70,10.70,1,,,,Yemen
390422 - - Plasticised,,10.70,10.70,1,,,,Yemen
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,Yemen
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Yemen
390450 - Vinylidene chloride polymers,,10.70,10.70,1,,,,Yemen
390461 - - Polytetrafluoroethylene,,5.35,5.35,2,,,,Yemen
390469 - - Other,,10.70,10.70,1,,,,Yemen
390490 - Other,,10.70,10.70,1,,,,Yemen
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Yemen
390519 - - Other,,10.40,10.40,1,,,,Yemen
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Yemen
390529 - - Other,,10.40,10.40,1,,,,Yemen
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Yemen
390591 - - Copolymers,,10.70,10.70,1,,,,Yemen
390599 - - Other,,10.70,10.70,1,,,,Yemen
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,Yemen
390690 - Other,,10.70,10.70,1,,,,Yemen
390710 - Polyacetals,,6.90,6.90,1,,,,Yemen
390720 - Other polyethers,,5.52,5.52,5,,,,Yemen
390730 - Epoxide resins,,6.90,6.90,1,,,,Yemen
390740 - Polycarbonates,,7.10,7.10,1,,,,Yemen
390750 - Alkyd resins,,7.10,7.10,1,,,,Yemen
390760 - Polyethylene terephthalate,,3.55,3.55,2,,,,Yemen
390791 - - Unsaturated,,7.10,7.10,2,,,,Yemen
390799 - - Other,,7.10,7.10,2,,,,Yemen
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,7.10,7.10,1,,,,Yemen
390890 - Other,,7.10,7.10,1,,,,Yemen
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Yemen
390920 - Melamine resins,,6.50,6.50,1,,,,Yemen
390930 - Other amino-resins,,6.50,6.50,1,,,,Yemen
390940 - Phenolic resins,,6.50,6.50,1,,,,Yemen
390950 - Polyurethanes,,7.30,7.30,1,,,,Yemen
391000 Silicones in primary forms,,7.30,7.30,1,,,,Yemen
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Yemen
391190 - Other,,8.60,8.60,2,,,,Yemen
391211 - - Non-plasticised,,7.00,7.00,1,,,,Yemen
391212 - - Plasticised,,6.50,6.50,1,,,,Yemen
391220 - Cellulose nitrates (including collodions),,8.57,8.57,3,,,,Yemen
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Yemen
391239 - - Other,,6.50,6.50,2,,,,Yemen
391290 - Other,,6.70,6.70,2,,,,Yemen
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Yemen
391390 - Other,,9.43,9.43,4,,,,Yemen
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.90,6.90,1,,,,Yemen
391510 - Of polymers of ethylene,,10.70,10.70,1,,,,Yemen
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Yemen
391530 - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Yemen
391590 - Of other plastics,,8.60,8.60,6,,,,Yemen
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Yemen
391620 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Yemen
391690 - Of other plastics,,8.04,8.04,7,,,,Yemen
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.30,6.30,2,,,,Yemen
391721 - - Of polymers of ethylene,,6.00,6.00,3,,,,Yemen
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Yemen
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,Yemen
391729 - - Of other plastics,,6.45,6.45,6,,,,Yemen
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.55,3.55,2,,,,Yemen
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.43,8.43,8,,,,Yemen
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Yemen
391739 - - Other,,6.45,6.45,6,,,,Yemen
391740 - Fittings,,3.65,3.65,2,,,,Yemen
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Yemen
391890 - Of other plastics,,10.70,10.70,1,,,,Yemen
391910 - In rolls of a width not exceeding 20 cm,,7.84,7.84,10,,,,Yemen
391990 - Other,,8.64,8.64,7,,,,Yemen
392010 - Of polymers of ethylene,,10.70,10.70,4,,,,Yemen
392020 - Of polymers of propylene,,10.70,10.70,5,,,,Yemen
392030 - Of polymers of styrene,,10.70,10.70,1,,,,Yemen
392041 - - Rigid,,10.70,10.70,4,,,,Yemen
392042 - - Flexible,,10.70,10.70,4,,,,Yemen
392051 - - Of polymethyl methacrylate,,10.70,10.70,1,,,,Yemen
392059 - - Other,,10.70,10.70,1,,,,Yemen
392061 - - Of polycarbonates,,11.10,11.10,1,,,,Yemen
392062 - - Of polyethylene terephthalate,,11.10,11.10,2,,,,Yemen
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,Yemen
392069 - - Of other polyesters,,11.10,11.10,1,,,,Yemen
392071 - - Of regenerated cellulose,,9.57,9.57,3,,,,Yemen
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Yemen
392073 - - Of cellulose acetate,,8.10,8.10,3,,,,Yemen
392079 - - Of other cellulose derivatives,,6.60,6.60,1,,,,Yemen
392091 - - Of polyvinyl butyral,,10.70,10.70,1,,,,Yemen
392092 - - Of polyamides,,7.10,7.10,1,,,,Yemen
392093 - - Of amino-resins,,6.50,6.50,1,,,,Yemen
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Yemen
392099 - - Of other plastics,,7.85,7.85,4,,,,Yemen
392111 - - Of polymers of styrene,,10.70,10.70,1,,,,Yemen
392112 - - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Yemen
392113 - - Of polyurethanes,,7.30,7.30,2,,,,Yemen
392114 - - Of regenerated cellulose,,7.30,7.30,1,,,,Yemen
392119 - - Of other plastics,,10.70,10.70,2,,,,Yemen
392190 - Other,"68,363",8.20,8.20,10,,,,Yemen
"392210 - Baths, shower-baths and wash-basins",,7.30,7.30,1,,,,Yemen
392220 - Lavatory seats and covers,,7.30,7.30,1,,,,Yemen
392290 - Other,,7.30,7.30,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,7.30,7.30,1,,,,Yemen
392321 - - Of polymers of ethylene,,7.30,7.30,1,,,,Yemen
392329 - - Of other plastics,,7.30,7.30,2,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,7.30,7.30,2,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,6.30,6.30,2,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,7.30,7.30,2,,,,Yemen
392390 - Other,,7.30,7.30,2,,,,Yemen
392410 - Tableware and kitchenware,,7.30,7.30,1,,,,Yemen
392490 - Other,,7.30,7.30,3,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,7.30,7.30,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,7.30,7.30,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,7.30,7.30,1,,,,Yemen
392590 - Other,,7.30,7.30,3,,,,Yemen
392610 - Office or school supplies,,7.30,7.30,1,,,,Yemen
392620 - Articles of apparel and clothing accessories (including gloves),,7.30,7.30,1,,,,Yemen
"392630 - Fittings for furniture, coachwork of the like",,7.30,7.30,1,,,,Yemen
392640 - Statuettes and other ornamental articles,,7.30,7.30,1,,,,Yemen
392690 - Other,,5.48,5.48,4,,,,Yemen
