Importer,Year,Value,Ad val. duties,Number of lines,Yemen
,(US$),Simple average,MFN duties,Pref. duties,Yemen
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Yemen
392059 - - Other,,35.00,35.00,1,,,,Yemen
392061 - - Of polycarbonates,,35.00,35.00,1,,,,Yemen
392062 - - Of polyethylene terephthalate,,35.00,35.00,1,,,,Yemen
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,Yemen
392069 - - Of other polyesters,,35.00,35.00,1,,,,Yemen
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,Yemen
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,Yemen
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,Yemen
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,Yemen
392091 - - Of polyvinyl butyral,,35.00,35.00,1,,,,Yemen
392092 - - Of polyamides,,35.00,35.00,1,,,,Yemen
392093 - - Of amino-resins,,35.00,35.00,1,,,,Yemen
392094 - - Of phenolic resins,,35.00,35.00,1,,,,Yemen
392099 - - Of other plastics,,35.00,35.00,1,,,,Yemen
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,Yemen
392112 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Yemen
392113 - - Of polyurethanes,,35.00,35.00,1,,,,Yemen
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,Yemen
392119 - - Of other plastics,,35.00,35.00,1,,,,Yemen
392190 - Other,,35.00,35.00,1,,,,Yemen
"392210 - Baths, shower-baths and wash-basins",,35.00,35.00,1,,,,Yemen
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,Yemen
392290 - Other,,35.00,35.00,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,35.00,35.00,1,,,,Yemen
392321 - - Of polymers of ethylene,,35.00,35.00,1,,,,Yemen
392329 - - Of other plastics,,35.00,35.00,1,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,35.00,35.00,1,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,35.00,35.00,1,,,,Yemen
392390 - Other,,35.00,35.00,1,,,,Yemen
392410 - Tableware and kitchenware,,35.00,35.00,1,,,,Yemen
392490 - Other,,35.00,35.00,1,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,35.00,35.00,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,35.00,35.00,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,35.00,35.00,1,,,,Yemen
392590 - Other,,35.00,35.00,1,,,,Yemen
392610 - Office or school supplies,,35.00,35.00,1,,,,Yemen
392620 - Articles of apparel and clothing accessories (including gloves),,35.00,35.00,1,,,,Yemen
"392630 - Fittings for furniture, coachwork of the like",,35.00,35.00,1,,,,Yemen
392640 - Statuettes and other ornamental articles,,35.00,35.00,1,,,,Yemen
392690 - Other,,35.00,35.00,1,,,,Yemen
,1996,,37.08,37.08,126,,,,Yemen
390110 - Polyethylene having a specific gravity of less than 0.94,,32.00,32.00,1,,,,Yemen
390120 - Polyethylene having a specific gravity of 0.94 or more,,32.00,32.00,1,,,,Yemen
390130 - Ethylene-vinyl acetate copolymers,,32.00,32.00,1,,,,Yemen
390190 - Other,,32.00,32.00,1,,,,Yemen
390210 - Polypropylene,,32.00,32.00,1,,,,Yemen
390220 - Polyisobutylene,,32.00,32.00,1,,,,Yemen
390230 - Propylene copolymers,,32.00,32.00,1,,,,Yemen
390290 - Other,,32.00,32.00,1,,,,Yemen
390311 - - Expansible,,32.00,32.00,1,,,,Yemen
390319 - - Other,,32.00,32.00,1,,,,Yemen
390320 - Styrene-acrylonitrile (SAN) copolymers,,32.00,32.00,1,,,,Yemen
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,32.00,32.00,1,,,,Yemen
390390 - Other,,32.00,32.00,1,,,,Yemen
"390410 - Polyvinyl chloride, not mixed with any other substances",,32.00,32.00,1,,,,Yemen
390421 - - Non-plasticised,,32.00,32.00,1,,,,Yemen
390422 - - Plasticised,,32.00,32.00,1,,,,Yemen
390430 - Vinyl chloride-vinyl acetate copolymers,,32.00,32.00,1,,,,Yemen
390440 - Other vinyl chloride copolymers,,32.00,32.00,1,,,,Yemen
390450 - Vinylidene chloride polymers,,32.00,32.00,1,,,,Yemen
390461 - - Polytetrafluoroethylene,,32.00,32.00,1,,,,Yemen
390469 - - Other,,32.00,32.00,1,,,,Yemen
390490 - Other,,32.00,32.00,1,,,,Yemen
390512 - - In aqueous dispersion,,32.00,32.00,1,,,,Yemen
390519 - - Other,,32.00,32.00,1,,,,Yemen
390521 - - In aqueous dispersion,,32.00,32.00,1,,,,Yemen
390529 - - Other,,32.00,32.00,1,,,,Yemen
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,32.00,32.00,1,,,,Yemen
390591 - - Copolymers,,32.00,32.00,1,,,,Yemen
390599 - - Other,,32.00,32.00,1,,,,Yemen
390610 - Polymethyl methacrylate,,32.00,32.00,1,,,,Yemen
390690 - Other,,32.00,32.00,1,,,,Yemen
390710 - Polyacetals,,32.00,32.00,1,,,,Yemen
390720 - Other polyethers,,32.00,32.00,1,,,,Yemen
390730 - Epoxide resins,,32.00,32.00,1,,,,Yemen
390740 - Polycarbonates,,32.00,32.00,1,,,,Yemen
390750 - Alkyd resins,,32.00,32.00,1,,,,Yemen
390760 - Polyethylene terephthalate,,32.00,32.00,1,,,,Yemen
390791 - - Unsaturated,,32.00,32.00,1,,,,Yemen
390799 - - Other,,32.00,32.00,1,,,,Yemen
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,32.00,32.00,1,,,,Yemen
390890 - Other,,32.00,32.00,1,,,,Yemen
390910 - Urea resins; thiourea resins,,32.00,32.00,1,,,,Yemen
390920 - Melamine resins,,32.00,32.00,1,,,,Yemen
390930 - Other amino-resins,,32.00,32.00,1,,,,Yemen
390940 - Phenolic resins,,32.00,32.00,1,,,,Yemen
390950 - Polyurethanes,,32.00,32.00,1,,,,Yemen
391000 Silicones in primary forms,,32.00,32.00,1,,,,Yemen
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,32.00,32.00,1,,,,Yemen
391190 - Other,,32.00,32.00,1,,,,Yemen
391211 - - Non-plasticised,,32.00,32.00,1,,,,Yemen
391212 - - Plasticised,,32.00,32.00,1,,,,Yemen
391220 - Cellulose nitrates (including collodions),,32.00,32.00,1,,,,Yemen
391231 - - Carboxymethylcellulose and its salts,,32.00,32.00,1,,,,Yemen
391239 - - Other,,32.00,32.00,1,,,,Yemen
391290 - Other,,32.00,32.00,1,,,,Yemen
"391310 - Alginic acid, its salts and esters",,32.00,32.00,1,,,,Yemen
391390 - Other,,32.00,32.00,1,,,,Yemen
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,32.00,32.00,1,,,,Yemen
391510 - Of polymers of ethylene,,32.00,32.00,1,,,,Yemen
391520 - Of polymers of styrene,,32.00,32.00,1,,,,Yemen
391530 - Of polymers of vinyl chloride,,32.00,32.00,1,,,,Yemen
391590 - Of other plastics,,32.00,32.00,1,,,,Yemen
391610 - Of polymers of ethylene,,42.00,42.00,1,,,,Yemen
391620 - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Yemen
391690 - Of other plastics,,42.00,42.00,1,,,,Yemen
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,42.00,42.00,1,,,,Yemen
391721 - - Of polymers of ethylene,,42.00,42.00,1,,,,Yemen
391722 - - Of polymers of propylene,,42.00,42.00,1,,,,Yemen
391723 - - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Yemen
391729 - - Of other plastics,,42.00,42.00,1,,,,Yemen
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,42.00,42.00,1,,,,Yemen
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,42.00,42.00,1,,,,Yemen
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,42.00,42.00,1,,,,Yemen
391739 - - Other,,42.00,42.00,1,,,,Yemen
391740 - Fittings,,42.00,42.00,1,,,,Yemen
391810 - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Yemen
391890 - Of other plastics,,42.00,42.00,1,,,,Yemen
391910 - In rolls of a width not exceeding 20 cm,,42.00,42.00,1,,,,Yemen
391990 - Other,,42.00,42.00,1,,,,Yemen
392010 - Of polymers of ethylene,,42.00,42.00,1,,,,Yemen
392020 - Of polymers of propylene,,42.00,42.00,1,,,,Yemen
392030 - Of polymers of styrene,,42.00,42.00,1,,,,Yemen
392041 - - Rigid,,42.00,42.00,1,,,,Yemen
392042 - - Flexible,,42.00,42.00,1,,,,Yemen
392051 - - Of polymethyl methacrylate,,42.00,42.00,1,,,,Yemen
392059 - - Other,,42.00,42.00,1,,,,Yemen
392061 - - Of polycarbonates,,42.00,42.00,1,,,,Yemen
392062 - - Of polyethylene terephthalate,,42.00,42.00,1,,,,Yemen
392063 - - Of unsaturated polyesters,,42.00,42.00,1,,,,Yemen
392069 - - Of other polyesters,,42.00,42.00,1,,,,Yemen
392071 - - Of regenerated cellulose,,42.00,42.00,1,,,,Yemen
392072 - - Of vulcanised fibre,,42.00,42.00,1,,,,Yemen
392073 - - Of cellulose acetate,,42.00,42.00,1,,,,Yemen
392079 - - Of other cellulose derivatives,,42.00,42.00,1,,,,Yemen
392091 - - Of polyvinyl butyral,,42.00,42.00,1,,,,Yemen
392092 - - Of polyamides,,42.00,42.00,1,,,,Yemen
392093 - - Of amino-resins,,42.00,42.00,1,,,,Yemen
392094 - - Of phenolic resins,,42.00,42.00,1,,,,Yemen
392099 - - Of other plastics,,42.00,42.00,1,,,,Yemen
392111 - - Of polymers of styrene,,42.00,42.00,1,,,,Yemen
392112 - - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Yemen
392113 - - Of polyurethanes,,42.00,42.00,1,,,,Yemen
392114 - - Of regenerated cellulose,,42.00,42.00,1,,,,Yemen
392119 - - Of other plastics,,42.00,42.00,1,,,,Yemen
392190 - Other,,42.00,42.00,1,,,,Yemen
"392210 - Baths, shower-baths and wash-basins",,42.00,42.00,1,,,,Yemen
392220 - Lavatory seats and covers,,42.00,42.00,1,,,,Yemen
392290 - Other,,42.00,42.00,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,42.00,42.00,1,,,,Yemen
392321 - - Of polymers of ethylene,,42.00,42.00,1,,,,Yemen
392329 - - Of other plastics,,42.00,42.00,1,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,42.00,42.00,1,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,42.00,42.00,1,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,42.00,42.00,1,,,,Yemen
392390 - Other,,42.00,42.00,1,,,,Yemen
392410 - Tableware and kitchenware,,42.00,42.00,1,,,,Yemen
392490 - Other,,42.00,42.00,1,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,42.00,42.00,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,42.00,42.00,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,42.00,42.00,1,,,,Yemen
392590 - Other,,42.00,42.00,1,,,,Yemen
392610 - Office or school supplies,,42.00,42.00,1,,,,Yemen
392620 - Articles of apparel and clothing accessories (including gloves),,42.00,42.00,1,,,,Yemen
"392630 - Fittings for furniture, coachwork of the like",,42.00,42.00,1,,,,Yemen
392640 - Statuettes and other ornamental articles,,42.00,42.00,1,,,,Yemen
392690 - Other,,42.00,42.00,1,,,,Yemen
